tensor_size   150   150   150

tensor_rank     5     5     5

OS    10

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
=============> beta: 0.00243 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1390493732204428e+04	3.64968639e+01
    8	+1.6282652894514997e+04	1.95776846e+01
    9	+1.1689822266763713e+04	2.05802389e+01
   10	+2.6476729325242204e+03	6.96927068e+00
   11	+8.8830929377741586e+02	3.41372314e+00
   12	+7.6598875784963570e+02	3.37436627e+00
   13	+4.5584919654031648e+02	1.40019913e+00
   14	+4.0836769240848821e+02	1.77081799e+00
   15	+3.0748848745459310e+02	1.16219055e+00
   16	+2.0351473035406980e+02	1.29388605e+00
   17	+1.5975709535705798e+02	1.35643808e+00
   18	+1.1246471543273911e+02	1.14582528e+00
   19	+7.0967935753596379e+01	7.37630847e-01
   20	+5.3470937752698759e+01	1.14924247e+00
   21	+1.4229594903371243e+01	3.83941705e-01
   22	+1.1637847850406818e+01	5.03353079e-01
   23	+4.1593969707485501e+00	2.57168462e-01
   24	+4.1469993520298161e+00	3.27456106e-01
   25	+4.0975788157725885e+00	3.25191177e-01
   26	+3.9026293991271173e+00	3.16126021e-01
   27	+3.1676132468092177e+00	2.79757435e-01
   28	+1.0216640942204696e+00	1.38501068e-01
   29	+1.7768366104606487e-01	6.92716896e-02
   30	+6.6713431345239771e-02	4.42179295e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.966530 [s] (excludes statsfun)


=============> beta: 0.000729 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1392550933604769e+04	3.64975270e+01
    8	+1.6282362454310645e+04	1.95770992e+01
    9	+1.1717737651004900e+04	2.05980383e+01
   10	+2.6802264035393546e+03	7.02961090e+00
   11	+8.8770235874207503e+02	3.37996124e+00
   12	+7.9125400265883843e+02	3.48067144e+00
   13	+5.1087859984258364e+02	1.84663579e+00
   14	+3.8519883705660857e+02	1.06795350e+00
   15	+3.5501245510844365e+02	1.84956816e+00
   16	+2.6577451443935820e+02	1.24813342e+00
   17	+2.1181188255932392e+02	1.58606404e+00
   18	+9.2349779161324847e+01	8.85861361e-01
   19	+3.8657272046873793e+01	7.63685516e-01
   20	+1.2746960649622778e+01	4.54866655e-01
   21	+8.1085398844886640e+00	4.94293720e-01
   22	+2.2577218791040261e+00	2.37238217e-01
   23	+1.7546020495992274e+00	2.38067803e-01
   24	+4.1932864288231292e-01	8.32573709e-02
   25	+2.2899388838099077e-01	6.89921898e-02
   26	+1.0284323516757299e-01	4.20002877e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.883129 [s] (excludes statsfun)


=============> beta: 0.0002187 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1393168229727424e+04	3.64977260e+01
    8	+1.6282275307181037e+04	1.95769235e+01
    9	+1.1726128649429103e+04	2.06033834e+01
   10	+2.6901249096885945e+03	7.04790585e+00
   11	+8.8761317061825946e+02	3.36986876e+00
   12	+7.9869636960102434e+02	3.51102394e+00
   13	+5.3109740957131669e+02	1.99528049e+00
   14	+4.7496499034521912e+02	2.25428959e+00
   15	+3.5169690518275763e+02	1.16526518e+00
   16	+2.4840569343261222e+02	1.46410233e+00
   17	+2.4257712647729926e+02	1.91664148e+00
   18	+2.2016081183444751e+02	1.77785098e+00
   19	+1.4592642209216535e+02	1.25502519e+00
   20	+1.2240085242547636e+02	1.59447385e+00
   21	+5.1544934285361734e+01	8.87848646e-01
   22	+5.0084474334971404e+01	1.14465439e+00
   23	+4.4431613639850639e+01	1.07129531e+00
   24	+2.5039403685734541e+01	7.72249726e-01
   25	+1.7308157294770904e+01	7.15240474e-01
   26	+1.2000602596718606e+00	1.24697208e-01
   27	+5.0598645388667252e-01	1.06318265e-01
   28	+4.7715512987507297e-01	1.24004133e-01
   29	+3.6970929956315179e-01	1.07083215e-01
   30	+8.5414526975190780e-02	3.71590230e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 1.004640 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1393353430777468e+04	3.64977857e+01
    8	+1.6282249161685431e+04	1.95768708e+01
    9	+1.1728647422417915e+04	2.06049874e+01
   10	+2.6931064352799708e+03	7.05341161e+00
   11	+8.8759513135459247e+02	3.36684575e+00
   12	+8.0091340713038721e+02	3.51998060e+00
   13	+5.3744874824622423e+02	2.04036307e+00
   14	+4.6173627938108723e+02	2.13263250e+00
   15	+3.4226622060828885e+02	1.20020921e+00
   16	+3.4073140886500011e+02	2.13450734e+00
   17	+3.3468294323196244e+02	2.07900552e+00
   18	+3.1180620337217874e+02	1.89063176e+00
   19	+2.3660628189457941e+02	1.38568213e+00
   20	+1.3732190312452138e+02	1.28961665e+00
   21	+9.4260435223256124e+01	1.30786278e+00
   22	+6.7111046987774230e+01	1.23247476e+00
   23	+2.6997168122516939e+01	6.53772453e-01
   24	+1.2413131656935752e+01	4.97577340e-01
   25	+9.6159431460076412e+00	5.50132300e-01
   26	+2.1961634918232757e+00	1.93888831e-01
   27	+1.0618839475904909e+00	1.53428823e-01
   28	+6.0262634638815737e-01	1.25964606e-01
   29	+1.5314968003226181e-01	3.50750946e-02
   30	+5.6577980870860869e-02	3.84175895e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.913320 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1393408992191515e+04	3.64978036e+01
    8	+1.6282241317916809e+04	1.95768550e+01
    9	+1.1729403186935619e+04	2.06054686e+01
   10	+2.6940019720404507e+03	7.05506490e+00
   11	+8.8759051380945766e+02	3.36593932e+00
   12	+8.0157701626286348e+02	3.52265389e+00
   13	+5.3937844691638418e+02	2.05391501e+00
   14	+4.5800721593417182e+02	2.09601747e+00
   15	+3.4418869213186861e+02	1.27007758e+00
   16	+3.3047638545740261e+02	2.08812616e+00
   17	+2.8137872362939504e+02	1.73335060e+00
   18	+1.5957788294593928e+02	9.70942940e-01
   19	+1.1546788353586844e+02	1.27824053e+00
   20	+5.2491519442699513e+01	9.41257922e-01
   21	+3.0572953724077550e+01	6.30529464e-01
   22	+2.3616942527737642e+01	5.21478158e-01
   23	+1.6306287958560528e+01	4.28369745e-01
   24	+8.8057294810476350e+00	3.55738764e-01
   25	+2.4889086625494889e+00	1.98284890e-01
   26	+2.2628537282197421e+00	2.78943185e-01
   27	+1.4558002915482038e+00	2.19261495e-01
   28	+2.0801286537181241e-01	6.90782091e-02
   29	+6.9663847437938742e-02	2.78235166e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.913956 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+2.9483897987005173e+05	6.35046047e+01
    1	+2.9477548008018394e+05	6.34964295e+01
    2	+2.9452155812261946e+05	6.34638013e+01
    3	+2.9350711599778908e+05	6.33344549e+01
    4	+2.8946992460441770e+05	6.28360313e+01
    5	+2.7368167251116876e+05	6.11626870e+01
    6	+2.1619773212422698e+05	5.74202233e+01
    7	+7.1393432804382755e+04	3.64978113e+01
    8	+1.6282237956284429e+04	1.95768482e+01
    9	+1.1729727104700383e+04	2.06056749e+01
   10	+2.6943859259673604e+03	7.05577367e+00
   11	+8.8758864749490090e+02	3.36555091e+00
   12	+8.0186120390656470e+02	3.52379763e+00
   13	+5.4020883050821226e+02	2.05972615e+00
   14	+4.5644355503801427e+02	2.08031595e+00
   15	+3.4563482813510029e+02	1.30596055e+00
   16	+3.2492207157274493e+02	2.06874085e+00
   17	+2.5434895989522551e+02	1.57625935e+00
   18	+1.4244045238777505e+02	1.21557299e+00
   19	+1.2633943515297298e+02	1.63834466e+00
   20	+7.4243714355925704e+01	1.04673122e+00
   21	+4.0980210522846278e+01	8.27523881e-01
   22	+2.2930967051210366e+01	7.28720875e-01
   23	+6.9863411302455898e+00	3.23681889e-01
   24	+6.6072575871379868e+00	4.75736376e-01
   25	+5.1854397576331790e+00	4.16476818e-01
   26	+1.2316078921426010e+00	1.67449104e-01
   27	+4.0769436916207091e-01	7.31220569e-02
   28	+3.7521192913939028e-01	1.10204620e-01
   29	+2.5824767968501183e-01	8.82718255e-02
   30	+4.8735644876614581e-02	2.17595580e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 0.912348 [s] (excludes statsfun)
