tensor_size   200   200   200

tensor_rank     5     5     5

OS    20

conjugategradient	linesearchdefault

=============> beta: 1 <==============
 iter	                cost val	     grad. norm
   10	+2.9196439552136238e+04	2.78785204e+01
   11	+1.5653377189405488e+04	2.11939771e+01
   12	+1.1931221749287080e+04	1.86439055e+01
   13	+2.9469843675354641e+03	6.29758228e+00
   14	+1.9414174907715546e+03	4.99803704e+00
   15	+1.4695620880225576e+03	2.26477936e+00
   16	+1.3472160809876277e+03	2.14368172e+00
   17	+1.2379254124138947e+03	3.15369794e+00
   18	+9.5917125268036102e+02	2.65701826e+00
   19	+6.9561741379544412e+02	2.87792829e+00
   20	+5.0874225564991474e+02	2.57750783e+00
   21	+3.4007545831890383e+02	2.06750904e+00
   22	+1.8107218762977243e+02	2.05062232e+00
   23	+8.5857467899188208e+01	1.65762779e+00
   24	+3.5151746411109045e+01	1.07952072e+00
   25	+2.7535152616096791e+01	1.05822569e+00
   26	+6.1964326222169195e+00	4.33128187e-01
   27	+1.6227941652154059e+00	1.67252280e-01
   28	+6.6047568874488483e-01	1.21521461e-01
   29	+2.4555006767318330e-01	6.51616237e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 1.755226 [s] (excludes statsfun)


=============> beta: 6.561e-05 <==============
 iter	                cost val	     grad. norm
    0	+8.6389182909467770e+05	1.13142727e+02
    1	+8.6377869124832051e+05	1.13134327e+02
    2	+8.6332621799770801e+05	1.13100749e+02
    3	+8.6151757783800084e+05	1.12966777e+02
    4	+8.5430323095005821e+05	1.12436358e+02
    5	+8.2577899479580193e+05	1.10401732e+02
    6	+7.1731705346993112e+05	1.03475837e+02
    7	+3.6818320817213139e+05	7.86496099e+01
    8	+2.8563624742533686e+05	8.51793082e+01
    9	+7.3709800913318672e+04	3.53378018e+01
   10	+2.9199056666987803e+04	2.78787841e+01
   11	+1.5644399145836614e+04	2.11873216e+01
   12	+1.1978234223086372e+04	1.86850718e+01
   13	+3.0266897022553035e+03	6.49502298e+00
   14	+1.8785424892983069e+03	4.73349147e+00
   15	+1.6165201915815130e+03	3.12476812e+00
   16	+1.4559637264780608e+03	2.66608889e+00
   17	+1.2861329107581373e+03	2.98911178e+00
   18	+1.1287059270808631e+03	3.49787373e+00
   19	+8.8064404560567937e+02	3.09286461e+00
   20	+6.5080286298133001e+02	3.17194412e+00
   21	+6.3880414794754438e+02	4.60262805e+00
   22	+5.9181359626184212e+02	4.41800536e+00
   23	+4.2175459708925132e+02	3.60115456e+00
   24	+1.4759322376705992e+02	1.80909098e+00
   25	+9.0459043439343077e+01	1.81710518e+00
   26	+3.9252242484462933e+01	1.20038782e+00
   27	+1.7151542898413624e+01	7.97859228e-01
   28	+6.4377848300820180e+00	4.81753121e-01
   29	+6.3126954475538453e+00	5.17125172e-01
   30	+5.8227128198734537e+00	4.95651607e-01
   31	+4.0360221685294038e+00	4.08015124e-01
   32	+2.8011290068776018e-01	5.42026594e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 1.698411 [s] (excludes statsfun)


=============> beta: 1.9683e-05 <==============
 iter	                cost val	     grad. norm
    0	+8.6389182909467770e+05	1.13142727e+02
    1	+8.6377869124832051e+05	1.13134327e+02
    2	+8.6332621799770801e+05	1.13100749e+02
    3	+8.6151757783800084e+05	1.12966777e+02
    4	+8.5430323095005821e+05	1.12436358e+02
    5	+8.2577899479580193e+05	1.10401732e+02
    6	+7.1731705346993112e+05	1.03475837e+02
    7	+3.6818320817213139e+05	7.86496099e+01
    8	+2.8563624742533686e+05	8.51793082e+01
    9	+7.3708909059978032e+04	3.53375134e+01
   10	+2.9199841448807980e+04	2.78788631e+01
   11	+1.5641707098039789e+04	2.11853255e+01
   12	+1.1992357211346034e+04	1.86974170e+01
   13	+3.0513098403979402e+03	6.55490622e+00
   14	+1.8611262182160058e+03	4.65390252e+00
   15	+1.6767493182303688e+03	3.40982676e+00
   16	+1.3554037134292867e+03	1.69516151e+00
   17	+1.2585237716096913e+03	2.88253417e+00
   18	+1.0547887209823843e+03	2.73128411e+00
   19	+9.1326451777600300e+02	3.32135181e+00
   20	+7.8043263581139047e+02	3.31540712e+00
   21	+5.7454237280216898e+02	2.74394709e+00
   22	+3.7162438723756236e+02	2.34952347e+00
   23	+2.5924079254004369e+02	2.35455830e+00
   24	+1.9830650664952199e+02	2.43771088e+00
   25	+5.5299104425596255e+01	8.53740947e-01
   26	+2.3987488203480179e+01	6.59227786e-01
   27	+6.2918760484836564e+00	3.99763281e-01
   28	+2.8398485723255655e+00	3.09306880e-01
   29	+3.5913443157855246e-01	1.11160132e-01
   30	+3.3283770455035910e-01	1.15674303e-01
   31	+2.3626628717319903e-01	9.67470354e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 1.787631 [s] (excludes statsfun)


=============> beta: 0 <==============
 iter	                cost val	     grad. norm
    0	+8.6389182909467770e+05	1.13142727e+02
    1	+8.6377869124832051e+05	1.13134327e+02
    2	+8.6332621799770801e+05	1.13100749e+02
    3	+8.6151757783800084e+05	1.12966777e+02
    4	+8.5430323095005821e+05	1.12436358e+02
    5	+8.2577899479580193e+05	1.10401732e+02
    6	+7.1731705346993112e+05	1.03475837e+02
    7	+3.6818320817213139e+05	7.86496099e+01
    8	+2.8563624742533686e+05	8.51793082e+01
    9	+7.3708526896849304e+04	3.53373899e+01
   10	+2.9200177734042860e+04	2.78788969e+01
   11	+1.5640553554466496e+04	2.11844701e+01
   12	+1.1998412643927564e+04	1.87027071e+01
   13	+3.0619614408851480e+03	6.58065853e+00
   14	+1.8538766531283486e+03	4.61982974e+00
   15	+1.7047725118557689e+03	3.53364836e+00
   16	+1.3707093149737279e+03	1.64018323e+00
   17	+1.2439899538008317e+03	2.64526154e+00
   18	+1.0704687964725078e+03	3.31435343e+00
   19	+9.5836820193533117e+02	3.63608245e+00
   20	+7.0094411375817208e+02	1.78637808e+00
   21	+5.3480020557147247e+02	2.81254101e+00
   22	+3.7613177740021831e+02	2.59826554e+00
   23	+2.8948721165932437e+02	2.74426537e+00
   24	+1.0733217262755721e+02	1.09702758e+00
   25	+9.2570960541646102e+01	1.38071798e+00
   26	+4.9358310067108441e+01	7.71848994e-01
   27	+2.6263092882885964e+01	7.92949514e-01
   28	+8.0807828638756245e+00	4.48744835e-01
   29	+4.2587398676859873e+00	3.96543023e-01
   30	+5.6336234600444679e-01	8.45038359e-02
   31	+1.5802033146406597e-01	7.21331897e-02
User defined stopfun criterion triggered. See options.stopfun.
Total time is 1.730246 [s] (excludes statsfun)
